0	0	0.1881720430107527	0.23118279569892472	0.25268817204301075	0.3279569892473118
1	1	0.23979591836734693	0.1989795918367347	0.3010204081632653	0.2602040816326531
2	2	0.1618705035971223	0.16906474820143885	0.44964028776978415	0.21942446043165467
3	3	0.205	0.165	0.215	0.415
4	4	0.211864406779661	0.2796610169491525	0.211864406779661	0.2966101694915254
5	5	0.17857142857142858	0.20918367346938777	0.33163265306122447	0.28061224489795916
6	6	0.2246376811594203	0.21014492753623187	0.26811594202898553	0.2971014492753623
7	7	0.14795918367346939	0.17857142857142858	0.1989795918367347	0.4744897959183674
8	8	0.18041237113402062	0.18041237113402062	0.31443298969072164	0.3247422680412371
9	9	0.16292134831460675	0.19662921348314608	0.20786516853932585	0.43258426966292135
10	10	0.45202952029520294	0.14575645756457564	0.17158671586715868	0.23062730627306274
11	11	0.31976744186046513	0.29651162790697677	0.1686046511627907	0.21511627906976744
12	12	0.164	0.364	0.14	0.332
13	13	0.2867647058823529	0.3014705882352941	0.18382352941176472	0.22794117647058823
14	14	0.22894736842105262	0.10789473684210527	0.4921052631578947	0.17105263157894737
15	15	0.4109375	0.0953125	0.4140625	0.0796875
16	16	0.22916666666666666	0.22916666666666666	0.24305555555555555	0.2986111111111111
17	17	0.12916666666666668	0.2625	0.2625	0.3458333333333333
18	18	0.23563218390804597	0.23563218390804597	0.28160919540229884	0.2471264367816092
19	19	0.4095127610208817	0.07540603248259861	0.44895591647331784	0.06612529002320186
20	20	0.27976190476190477	0.25595238095238093	0.24404761904761904	0.22023809523809523
21	21	0.19014084507042253	0.24647887323943662	0.20422535211267606	0.3591549295774648
22	22	0.1488095238095238	0.3353174603174603	0.2996031746031746	0.21626984126984128
23	23	0.4166666666666667	0.1865079365079365	0.25793650793650796	0.1388888888888889
24	24	0.42272727272727273	0.2772727272727273	0.15	0.15
25	25	0.14763779527559054	0.3484251968503937	0.23031496062992127	0.2736220472440945
26	26	0.474609375	0.130859375	0.197265625	0.197265625
27	27	0.23648648648648649	0.23648648648648649	0.16891891891891891	0.3581081081081081
28	28	0.21363636363636362	0.20454545454545456	0.2681818181818182	0.31363636363636366
29	29	0.26811594202898553	0.2391304347826087	0.18115942028985507	0.3115942028985507
30	30	0.17338709677419356	0.2540322580645161	0.13306451612903225	0.43951612903225806
31	31	0.3227848101265823	0.2974683544303797	0.2088607594936709	0.17088607594936708
32	32	0.21710526315789475	0.20394736842105263	0.375	0.20394736842105263
33	33	0.1722689075630252	0.4579831932773109	0.14705882352941177	0.22268907563025211
34	34	0.20454545454545456	0.2803030303030303	0.20454545454545456	0.3106060606060606
35	35	0.09663120567375887	0.10904255319148937	0.5186170212765957	0.27570921985815605
36	36	0.41044776119402987	0.2960199004975124	0.10199004975124377	0.19154228855721392
37	37	0.2661290322580645	0.28225806451612906	0.20161290322580644	0.25
38	38	0.2358490566037736	0.2358490566037736	0.29245283018867924	0.2358490566037736
39	39	0.25671140939597314	0.36073825503355705	0.18959731543624161	0.1929530201342282
40	40	0.3788659793814433	0.2809278350515464	0.2190721649484536	0.1211340206185567
41	41	0.2721518987341772	0.2721518987341772	0.1962025316455696	0.25949367088607594
42	42	0.22602739726027396	0.2945205479452055	0.19863013698630136	0.2808219178082192
43	43	0.211864406779661	0.2627118644067797	0.2288135593220339	0.2966101694915254
44	44	0.23148148148148148	0.28703703703703703	0.25	0.23148148148148148
45	45	0.20121951219512196	0.4695121951219512	0.1524390243902439	0.17682926829268292
46	46	0.21428571428571427	0.2619047619047619	0.1984126984126984	0.3253968253968254
47	47	0.22727272727272727	0.2636363636363636	0.2818181818181818	0.22727272727272727
48	48	0.06343283582089553	0.13308457711442787	0.09328358208955224	0.7101990049751243
49	49	0.23148148148148148	0.23148148148148148	0.25	0.28703703703703703
50	50	0.3474576271186441	0.211864406779661	0.211864406779661	0.2288135593220339
51	51	0.11144578313253012	0.44879518072289154	0.25	0.1897590361445783
52	52	0.22916666666666666	0.2013888888888889	0.2847222222222222	0.2847222222222222
53	53	0.11214495592556317	0.44123408423114596	0.06709108716944172	0.3795298726738492
54	54	0.21875	0.24375	0.16875	0.36875
55	55	0.23660714285714285	0.18303571428571427	0.34375	0.23660714285714285
56	56	0.16228070175438597	0.2412280701754386	0.11842105263157894	0.4780701754385965
57	57	0.22727272727272727	0.2818181818181818	0.24545454545454545	0.24545454545454545
58	58	0.21641791044776118	0.21641791044776118	0.3358208955223881	0.23134328358208955
59	59	0.15073529411764705	0.1875	0.15808823529411764	0.5036764705882353
60	60	0.25	0.25	0.21551724137931033	0.28448275862068967
61	61	0.26875	0.26875	0.20625	0.25625
62	62	0.2636363636363636	0.22727272727272727	0.2636363636363636	0.24545454545454545
63	63	0.21363636363636362	0.21363636363636362	0.35	0.22272727272727272
64	64	0.2578125	0.2421875	0.2265625	0.2734375
65	65	0.15816326530612246	0.15816326530612246	0.29081632653061223	0.39285714285714285
66	66	0.23313782991202345	0.4002932551319648	0.20087976539589442	0.1656891495601173
67	67	0.2777777777777778	0.2474747474747475	0.17676767676767677	0.29797979797979796
68	68	0.23148148148148148	0.26851851851851855	0.25	0.25
69	69	0.2848101265822785	0.2468354430379747	0.2721518987341772	0.1962025316455696
70	70	0.21153846153846154	0.3269230769230769	0.1858974358974359	0.27564102564102566
71	71	0.21641791044776118	0.2462686567164179	0.23134328358208955	0.30597014925373134
72	72	0.211864406779661	0.2288135593220339	0.2288135593220339	0.3305084745762712
73	73	0.26063829787234044	0.26063829787234044	0.30319148936170215	0.17553191489361702
74	74	0.15546218487394958	0.19747899159663865	0.1722689075630252	0.47478991596638653
75	75	0.14673913043478262	0.32065217391304346	0.16847826086956522	0.3641304347826087
76	76	0.20786516853932585	0.3539325842696629	0.1853932584269663	0.25280898876404495
77	77	0.24545454545454545	0.2636363636363636	0.2636363636363636	0.22727272727272727
78	78	0.23684210526315788	0.2543859649122807	0.2543859649122807	0.2543859649122807
79	79	0.30952380952380953	0.16233766233766234	0.37012987012987014	0.15800865800865802
80	80	0.21875	0.29375	0.23125	0.25625
81	81	0.18902439024390244	0.16463414634146342	0.3597560975609756	0.2865853658536585
82	82	0.25	0.25	0.23148148148148148	0.26851851851851855
83	83	0.46261682242990654	0.17289719626168223	0.1822429906542056	0.1822429906542056
84	84	0.22142857142857142	0.22142857142857142	0.25	0.30714285714285716
85	85	0.3203125	0.2421875	0.1953125	0.2421875
86	86	0.15	0.15	0.21666666666666667	0.48333333333333334
87	87	0.21223021582733814	0.38489208633093525	0.11151079136690648	0.29136690647482016
88	88	0.2534246575342466	0.21232876712328766	0.23972602739726026	0.2945205479452055
89	89	0.2636363636363636	0.2636363636363636	0.22727272727272727	0.24545454545454545
90	90	0.24479166666666666	0.234375	0.296875	0.22395833333333334
91	91	0.20707070707070707	0.20707070707070707	0.4090909090909091	0.17676767676767677
92	92	0.38580246913580246	0.1697530864197531	0.23148148148148148	0.21296296296296297
93	93	0.1228287841191067	0.1501240694789082	0.5719602977667494	0.15508684863523572
94	94	0.24166666666666667	0.24166666666666667	0.20833333333333334	0.30833333333333335
95	95	0.24380165289256198	0.16942148760330578	0.16942148760330578	0.41735537190082644
96	96	0.2672413793103448	0.21551724137931033	0.28448275862068967	0.23275862068965517
97	97	0.18617021276595744	0.28191489361702127	0.28191489361702127	0.25
98	98	0.27976190476190477	0.20833333333333334	0.23214285714285715	0.27976190476190477
99	99	0.057622504537205084	0.18647912885662432	0.6075317604355717	0.1483666061705989
100	100	0.164	0.228	0.42	0.188
101	101	0.24666666666666667	0.20666666666666667	0.23333333333333334	0.31333333333333335
102	102	0.10129310344827586	0.2435344827586207	0.4073275862068966	0.2478448275862069
103	103	0.14150943396226415	0.11006289308176101	0.46855345911949686	0.279874213836478
104	104	0.14772727272727273	0.2689393939393939	0.42803030303030304	0.1553030303030303
105	105	0.21830985915492956	0.21830985915492956	0.34507042253521125	0.21830985915492956
106	106	0.22727272727272727	0.22727272727272727	0.3181818181818182	0.22727272727272727
107	107	0.20833333333333334	0.19642857142857142	0.375	0.22023809523809523
108	108	0.05916775032509753	0.22171651495448635	0.5182054616384916	0.20091027308192458
109	109	0.19117647058823528	0.16176470588235295	0.2107843137254902	0.4362745098039216
110	110	0.1853932584269663	0.21910112359550563	0.29775280898876405	0.29775280898876405
111	111	0.15760869565217392	0.1793478260869565	0.44021739130434784	0.22282608695652173
112	112	0.2548076923076923	0.16826923076923078	0.40865384615384615	0.16826923076923078
113	113	0.15140845070422534	0.15845070422535212	0.4119718309859155	0.27816901408450706
114	114	0.10479041916167664	0.26047904191616766	0.47604790419161674	0.15868263473053892
